Commodity Info,Consumption Units,Department,Fiscal Year,Quarter,Consumption,Emissions mtCO2e
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,0,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,0,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,0,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,0,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,0,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,0,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,41.65,0.01
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,76.13,0.02
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,202.57,0.05
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,9166.74,2.35
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,9221.72,2.37
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,9778.2,2.51
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,9944.59,2.55
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,10597.12,2.72
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,10814.53,2.77
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,11249.29,2.89
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,11954.95,3.07
Digester Gas Delivered,MMBTU,Public Utilities Commission,2020,Q4,12832.26,3.29
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,0,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,0,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,0,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,0,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,0,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,0,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,0.03,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,0.05,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,0.05,0
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,101.39,0.03
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,164.41,0.04
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,180.16,0.05
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,8641.9,2.22
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,9335.44,2.4
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,10124.99,2.6
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,10542.99,2.7
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,11221.66,2.88
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,13155.48,3.38
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,19130.3,4.91
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,20260.17,5.2
Digester Gas Delivered,MMBTU,Public Utilities Commission,2022,Q4,20268.54,5.2
People,persons,Public Utilities Commission,2020,Q4,218491.25,231.6
People,persons,Public Utilities Commission,2022,Q4,202109.25,214.24
Steam,Pounds,Real Estate Division,2020,Q4,620590,61.37
Steam,Pounds,Real Estate Division,2020,Q4,1743960,172.45
Steam,Pounds,Real Estate Division,2020,Q4,3029780,299.59
Steam,Pounds,Real Estate Division,2022,Q4,2461.6,0.24
Steam,Pounds,Real Estate Division,2022,Q4,4485.98,0.43
Steam,Pounds,Real Estate Division,2022,Q4,7093.31,0.68
Steam,Pounds,Real Estate Division,2022,Q4,7146.55,0.69
Steam,Pounds,Real Estate Division,2022,Q4,7385.16,0.71
Steam,Pounds,Real Estate Division,2022,Q4,19964.52,1.92
Natural Gas,Therms,Arts Commission,2020,Q4,0,0
Natural Gas,Therms,Arts Commission,2020,Q4,0,0
Natural Gas,Therms,Arts Commission,2020,Q4,0,0
Natural Gas,Therms,Arts Commission,2020,Q4,1,0.01
Natural Gas,Therms,Arts Commission,2020,Q4,22.5,0.12
Natural Gas,Therms,Arts Commission,2020,Q4,22.5,0.12
Natural Gas,Therms,Arts Commission,2020,Q4,26,0.14
Natural Gas,Therms,Arts Commission,2020,Q4,28,0.15
Natural Gas,Therms,Arts Commission,2020,Q4,29,0.15
Natural Gas,Therms,Arts Commission,2020,Q4,66,0.35
Natural Gas,Therms,Arts Commission,2020,Q4,77,0.41
Natural Gas,Therms,Arts Commission,2020,Q4,85,0.45
Natural Gas,Therms,Arts Commission,2020,Q4,105,0.56
Natural Gas,Therms,Arts Commission,2022,Q4,0,0
Natural Gas,Therms,Arts Commission,2022,Q4,0,0
Natural Gas,Therms,Arts Commission,2022,Q4,0.87,0
Natural Gas,Therms,Arts Commission,2022,Q4,19.15,0.1
Natural Gas,Therms,Arts Commission,2022,Q4,22.38,0.12
Natural Gas,Therms,Arts Commission,2022,Q4,25.87,0.14
Natural Gas,Therms,Arts Commission,2022,Q4,35.02,0.19
Natural Gas,Therms,Arts Commission,2022,Q4,41.58,0.22
Natural Gas,Therms,Arts Commission,2022,Q4,90.34,0.48
Natural Gas,Therms,Arts Commission,2022,Q4,110.42,0.59
Natural Gas,Therms,Arts Commission,2022,Q4,185.38,0.99
Natural Gas,Therms,Arts Commission,2022,Q4,322.12,1.71
Natural Gas,Therms,California Academy of Sciences,2020,Q4,9856,52.47
Natural Gas,Therms,California Academy of Sciences,2020,Q4,12678,67.49
Natural Gas,Therms,California Academy of Sciences,2022,Q4,15025.07,79.99
Natural Gas,Therms,California Academy of Sciences,2022,Q4,18767.07,99.91
Natural Gas,Therms,California Academy of Sciences,2022,Q4,20553.81,109.42
Natural Gas,Therms,Environment,2020,Q4,1220,6.49
Natural Gas,Therms,Environment,2022,Q4,537,2.86
Natural Gas,Therms,Fire Department,2020,Q4,0,0
Natural Gas,Therms,Fire Department,2020,Q4,0,0
Natural Gas,Therms,Fire Department,2020,Q4,0,0
Natural Gas,Therms,Fire Department,2020,Q4,0,0
Natural Gas,Therms,Fire Department,2020,Q4,0,0
Natural Gas,Therms,Fire Department,2020,Q4,0,0
Natural Gas,Therms,Fire Department,2020,Q4,0,0
Natural Gas,Therms,Fire Department,2020,Q4,0,0
Natural Gas,Therms,Fire Department,2020,Q4,0,0
Natural Gas,Therms,Fire Department,2020,Q4,0,0
Natural Gas,Therms,Fire Department,2020,Q4,0,0
Natural Gas,Therms,Fire Department,2020,Q4,3,0.02
Natural Gas,Therms,Fire Department,2020,Q4,5,0.03
Natural Gas,Therms,Fire Department,2020,Q4,9,0.05
Natural Gas,Therms,Fire Department,2020,Q4,10.29,0.05
Natural Gas,Therms,Fire Department,2020,Q4,16,0.09
Natural Gas,Therms,Fire Department,2020,Q4,37,0.2
Natural Gas,Therms,Fire Department,2020,Q4,45,0.24
Natural Gas,Therms,Fire Department,2020,Q4,62,0.33
Natural Gas,Therms,Fire Department,2020,Q4,63,0.34
Natural Gas,Therms,Fire Department,2020,Q4,68,0.36
Natural Gas,Therms,Fire Department,2020,Q4,70,0.37
Natural Gas,Therms,Fire Department,2020,Q4,73,0.39
Natural Gas,Therms,Fire Department,2020,Q4,99,0.53
Natural Gas,Therms,Fire Department,2020,Q4,102,0.54
Natural Gas,Therms,Fire Department,2020,Q4,113,0.6
Natural Gas,Therms,Fire Department,2020,Q4,118.1,0.63
Natural Gas,Therms,Fire Department,2020,Q4,119.13,0.63
Natural Gas,Therms,Fire Department,2020,Q4,126.32,0.67
Natural Gas,Therms,Fire Department,2020,Q4,127,0.68
Natural Gas,Therms,Fire Department,2020,Q4,137,0.73
Natural Gas,Therms,Fire Department,2020,Q4,139,0.74
Natural Gas,Therms,Fire Department,2020,Q4,149,0.79
Natural Gas,Therms,Fire Department,2020,Q4,150,0.8
Natural Gas,Therms,Fire Department,2020,Q4,153,0.81
Natural Gas,Therms,Fire Department,2020,Q4,158,0.84
Natural Gas,Therms,Fire Department,2020,Q4,162,0.86
Natural Gas,Therms,Fire Department,2020,Q4,165,0.88
Natural Gas,Therms,Fire Department,2020,Q4,165,0.88
Natural Gas,Therms,Fire Department,2020,Q4,166,0.88
Natural Gas,Therms,Fire Department,2020,Q4,183,0.97
Natural Gas,Therms,Fire Department,2020,Q4,185,0.98
Natural Gas,Therms,Fire Department,2020,Q4,192,1.02
Natural Gas,Therms,Fire Department,2020,Q4,194,1.03
Natural Gas,Therms,Fire Department,2020,Q4,194,1.03
Natural Gas,Therms,Fire Department,2020,Q4,201,1.07
Natural Gas,Therms,Fire Department,2020,Q4,202,1.08
Natural Gas,Therms,Fire Department,2020,Q4,205,1.09
Natural Gas,Therms,Fire Department,2020,Q4,209,1.11
Natural Gas,Therms,Fire Department,2020,Q4,215,1.14
Natural Gas,Therms,Fire Department,2020,Q4,216,1.15
Natural Gas,Therms,Fire Department,2020,Q4,219,1.17
Natural Gas,Therms,Fire Department,2020,Q4,219,1.17
Natural Gas,Therms,Fire Department,2020,Q4,228,1.21
Natural Gas,Therms,Fire Department,2020,Q4,236,1.26
Natural Gas,Therms,Fire Department,2020,Q4,241,1.28
Natural Gas,Therms,Fire Department,2020,Q4,243,1.29
Natural Gas,Therms,Fire Department,2020,Q4,244,1.3
Natural Gas,Therms,Fire Department,2020,Q4,244,1.3
Natural Gas,Therms,Fire Department,2020,Q4,251,1.34
Natural Gas,Therms,Fire Department,2020,Q4,257,1.37
Natural Gas,Therms,Fire Department,2020,Q4,258,1.37
Natural Gas,Therms,Fire Department,2020,Q4,262,1.39
Natural Gas,Therms,Fire Department,2020,Q4,269,1.43
Natural Gas,Therms,Fire Department,2020,Q4,270,1.44
Natural Gas,Therms,Fire Department,2020,Q4,273,1.45
Natural Gas,Therms,Fire Department,2020,Q4,277,1.47
Natural Gas,Therms,Fire Department,2020,Q4,279,1.49
Natural Gas,Therms,Fire Department,2020,Q4,284,1.51
Natural Gas,Therms,Fire Department,2020,Q4,289,1.54
Natural Gas,Therms,Fire Department,2020,Q4,293,1.56
Natural Gas,Therms,Fire Department,2020,Q4,294,1.57
Natural Gas,Therms,Fire Department,2020,Q4,295,1.57
Natural Gas,Therms,Fire Department,2020,Q4,305,1.62
Natural Gas,Therms,Fire Department,2020,Q4,306,1.63
Natural Gas,Therms,Fire Department,2020,Q4,307,1.63
Natural Gas,Therms,Fire Department,2020,Q4,310,1.65
Natural Gas,Therms,Fire Department,2020,Q4,311,1.66
Natural Gas,Therms,Fire Department,2020,Q4,314,1.67
Natural Gas,Therms,Fire Department,2020,Q4,315,1.68
Natural Gas,Therms,Fire Department,2020,Q4,319,1.7
Natural Gas,Therms,Fire Department,2020,Q4,325,1.73
Natural Gas,Therms,Fire Department,2020,Q4,331,1.76
Natural Gas,Therms,Fire Department,2020,Q4,331,1.76
Natural Gas,Therms,Fire Department,2020,Q4,337,1.79
Natural Gas,Therms,Fire Department,2020,Q4,345,1.84
Natural Gas,Therms,Fire Department,2020,Q4,346,1.84
Natural Gas,Therms,Fire Department,2020,Q4,357,1.9
Natural Gas,Therms,Fire Department,2020,Q4,361,1.92
Natural Gas,Therms,Fire Department,2020,Q4,365,1.94
Natural Gas,Therms,Fire Department,2020,Q4,368,1.96
Natural Gas,Therms,Fire Department,2020,Q4,378,2.01
Natural Gas,Therms,Fire Department,2020,Q4,384,2.04
Natural Gas,Therms,Fire Department,2020,Q4,396,2.11
Natural Gas,Therms,Fire Department,2020,Q4,396,2.11
Natural Gas,Therms,Fire Department,2020,Q4,400,2.13
Natural Gas,Therms,Fire Department,2020,Q4,405,2.16
Natural Gas,Therms,Fire Department,2020,Q4,406,2.16
Natural Gas,Therms,Fire Department,2020,Q4,416,2.21
Natural Gas,Therms,Fire Department,2020,Q4,430,2.29
Natural Gas,Therms,Fire Department,2020,Q4,435,2.32
Natural Gas,Therms,Fire Department,2020,Q4,438,2.33
Natural Gas,Therms,Fire Department,2020,Q4,449,2.39
Natural Gas,Therms,Fire Department,2020,Q4,452,2.41
Natural Gas,Therms,Fire Department,2020,Q4,453,2.41
Natural Gas,Therms,Fire Department,2020,Q4,466,2.48
Natural Gas,Therms,Fire Department,2020,Q4,470,2.5
Natural Gas,Therms,Fire Department,2020,Q4,483,2.57
Natural Gas,Therms,Fire Department,2020,Q4,496,2.64
Natural Gas,Therms,Fire Department,2020,Q4,497,2.65
Natural Gas,Therms,Fire Department,2020,Q4,506,2.69
Natural Gas,Therms,Fire Department,2020,Q4,506,2.69
Natural Gas,Therms,Fire Department,2020,Q4,515,2.74
Natural Gas,Therms,Fire Department,2020,Q4,570,3.03
Natural Gas,Therms,Fire Department,2020,Q4,570,3.03
Natural Gas,Therms,Fire Department,2020,Q4,572,3.05
Natural Gas,Therms,Fire Department,2020,Q4,585,3.11
Natural Gas,Therms,Fire Department,2020,Q4,586,3.12
Natural Gas,Therms,Fire Department,2020,Q4,593,3.16
Natural Gas,Therms,Fire Department,2020,Q4,595,3.17
Natural Gas,Therms,Fire Department,2020,Q4,619,3.3
Natural Gas,Therms,Fire Department,2020,Q4,628,3.34
Natural Gas,Therms,Fire Department,2020,Q4,630,3.35
Natural Gas,Therms,Fire Department,2020,Q4,635,3.38
Natural Gas,Therms,Fire Department,2020,Q4,644,3.43
Natural Gas,Therms,Fire Department,2020,Q4,673,3.58
Natural Gas,Therms,Fire Department,2020,Q4,674,3.59
Natural Gas,Therms,Fire Department,2020,Q4,708,3.77
Natural Gas,Therms,Fire Department,2020,Q4,721,3.84
Natural Gas,Therms,Fire Department,2020,Q4,776,4.13
Natural Gas,Therms,Fire Department,2020,Q4,784,4.17
Natural Gas,Therms,Fire Department,2020,Q4,877,4.67
Natural Gas,Therms,Fire Department,2020,Q4,1009,5.37
Natural Gas,Therms,Fire Department,2020,Q4,1120,5.96
Natural Gas,Therms,Fire Department,2020,Q4,1136,6.05
Natural Gas,Therms,Fire Department,2020,Q4,1461,7.78
Natural Gas,Therms,Fire Department,2020,Q4,1527,8.13
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,0,0
Natural Gas,Therms,Fire Department,2022,Q4,27.71,0.15
Natural Gas,Therms,Fire Department,2022,Q4,30.63,0.16
Natural Gas,Therms,Fire Department,2022,Q4,35.78,0.19
Natural Gas,Therms,Fire Department,2022,Q4,53.79,0.29
Natural Gas,Therms,Fire Department,2022,Q4,57.25,0.3
Natural Gas,Therms,Fire Department,2022,Q4,61.83,0.33
Natural Gas,Therms,Fire Department,2022,Q4,67.01,0.36
Natural Gas,Therms,Fire Department,2022,Q4,73.1,0.39
Natural Gas,Therms,Fire Department,2022,Q4,94.78,0.5
Natural Gas,Therms,Fire Department,2022,Q4,104.32,0.56
Natural Gas,Therms,Fire Department,2022,Q4,112.16,0.6
Natural Gas,Therms,Fire Department,2022,Q4,117.46,0.63
Natural Gas,Therms,Fire Department,2022,Q4,125.84,0.67
Natural Gas,Therms,Fire Department,2022,Q4,126.58,0.67
Natural Gas,Therms,Fire Department,2022,Q4,127.01,0.68
Natural Gas,Therms,Fire Department,2022,Q4,127.01,0.68
Natural Gas,Therms,Fire Department,2022,Q4,127.81,0.68
Natural Gas,Therms,Fire Department,2022,Q4,131.91,0.7
Natural Gas,Therms,Fire Department,2022,Q4,133.92,0.71
Natural Gas,Therms,Fire Department,2022,Q4,134.22,0.71
Natural Gas,Therms,Fire Department,2022,Q4,139.43,0.74
Natural Gas,Therms,Fire Department,2022,Q4,143.93,0.77
Natural Gas,Therms,Fire Department,2022,Q4,145.13,0.77
Natural Gas,Therms,Fire Department,2022,Q4,147.12,0.78
Natural Gas,Therms,Fire Department,2022,Q4,166.61,0.89
Natural Gas,Therms,Fire Department,2022,Q4,178.55,0.95
Natural Gas,Therms,Fire Department,2022,Q4,178.83,0.95
Natural Gas,Therms,Fire Department,2022,Q4,184.1,0.98
Natural Gas,Therms,Fire Department,2022,Q4,185.48,0.99
Natural Gas,Therms,Fire Department,2022,Q4,186.43,0.99
Natural Gas,Therms,Fire Department,2022,Q4,188.92,1.01
Natural Gas,Therms,Fire Department,2022,Q4,189.75,1.01
Natural Gas,Therms,Fire Department,2022,Q4,190.06,1.01
Natural Gas,Therms,Fire Department,2022,Q4,191.79,1.02
Natural Gas,Therms,Fire Department,2022,Q4,198.79,1.06
Natural Gas,Therms,Fire Department,2022,Q4,198.94,1.06
Natural Gas,Therms,Fire Department,2022,Q4,199.49,1.06
Natural Gas,Therms,Fire Department,2022,Q4,202.29,1.08
Natural Gas,Therms,Fire Department,2022,Q4,204.26,1.09
Natural Gas,Therms,Fire Department,2022,Q4,204.57,1.09
Natural Gas,Therms,Fire Department,2022,Q4,208.42,1.11
Natural Gas,Therms,Fire Department,2022,Q4,209.73,1.12
Natural Gas,Therms,Fire Department,2022,Q4,218.72,1.16
Natural Gas,Therms,Fire Department,2022,Q4,220.13,1.17
Natural Gas,Therms,Fire Department,2022,Q4,221.84,1.18
Natural Gas,Therms,Fire Department,2022,Q4,222.43,1.18
Natural Gas,Therms,Fire Department,2022,Q4,227.12,1.21
Natural Gas,Therms,Fire Department,2022,Q4,228.55,1.22
Natural Gas,Therms,Fire Department,2022,Q4,230.08,1.22
Natural Gas,Therms,Fire Department,2022,Q4,234.95,1.25
Natural Gas,Therms,Fire Department,2022,Q4,239.24,1.27
Natural Gas,Therms,Fire Department,2022,Q4,241.95,1.29
Natural Gas,Therms,Fire Department,2022,Q4,242.96,1.29
Natural Gas,Therms,Fire Department,2022,Q4,243.93,1.3
Natural Gas,Therms,Fire Department,2022,Q4,251.14,1.34
Natural Gas,Therms,Fire Department,2022,Q4,256.98,1.37
Natural Gas,Therms,Fire Department,2022,Q4,259.36,1.38
Natural Gas,Therms,Fire Department,2022,Q4,263.96,1.41
Natural Gas,Therms,Fire Department,2022,Q4,271.06,1.44
Natural Gas,Therms,Fire Department,2022,Q4,272.92,1.45
Natural Gas,Therms,Fire Department,2022,Q4,281,1.5
Natural Gas,Therms,Fire Department,2022,Q4,287.03,1.53
Natural Gas,Therms,Fire Department,2022,Q4,287.85,1.53
Natural Gas,Therms,Fire Department,2022,Q4,291.32,1.55
Natural Gas,Therms,Fire Department,2022,Q4,293.88,1.56
Natural Gas,Therms,Fire Department,2022,Q4,302.61,1.61
Natural Gas,Therms,Fire Department,2022,Q4,308.29,1.64
Natural Gas,Therms,Fire Department,2022,Q4,308.38,1.64
Natural Gas,Therms,Fire Department,2022,Q4,314.34,1.67
Natural Gas,Therms,Fire Department,2022,Q4,323.69,1.72
Natural Gas,Therms,Fire Department,2022,Q4,328.26,1.75
Natural Gas,Therms,Fire Department,2022,Q4,328.7,1.75
Natural Gas,Therms,Fire Department,2022,Q4,331.48,1.76
Natural Gas,Therms,Fire Department,2022,Q4,334.81,1.78
Natural Gas,Therms,Fire Department,2022,Q4,336.61,1.79
Natural Gas,Therms,Fire Department,2022,Q4,346.85,1.85
Natural Gas,Therms,Fire Department,2022,Q4,372.89,1.99
